volym_id,titel,stand,ar_fran,ar_till,xml_url,pdf_url,metadata_url,period,fel
pr_1726-1731___03,"Prästeståndets riksdagsprotokoll: på Riksdagens uppdrag ... 7, 1726-1731 / utgivna av Axel Norberg",praster,1726,1731,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1726-1731__/pr_1726-1731___03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1726-1731__/pr_1726-1731___01.pdf,https://weburn.kb.se/riks/metadata/21/21798921.html,1726-1731,
rda_1726-1727___02,"Svenska riksdagsakter jämte andra handlingar som höra till statsförfattningens historia. Ser. 2, Tidehvarfet 1719-1800, D. 2, 1726-1727 / utgifven af Riksarkivet genom Theodor Westrin",adel,1726,1727,https://weburn.kb.se/riks/ståndsriksdagen/xml/rda_1726-1727__/rda_1726-1727___02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/rda_1726-1727__/rda_1726-1727___01.pdf,https://weburn.kb.se/riks/metadata/75/21799175.html,1726-1727,
roa_1726-1727_1_,"Sveriges ridderskaps och adels riksdagsprotokoll från och med år 1719. D. 4, 1726-1727, 1, H. 1, 1726",adel,1726,1727,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1726-1727_1_/roa_1726-1727_1_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1726-1727_1_/roa_1726-1727_1_.pdf,https://weburn.kb.se/riks/metadata/45/21799245.html,1726-1727,
roa_1726-1727_2__01,"Sveriges ridderskaps och adels riksdagsprotokoll från och med år 1719. D. 5, 1726-1727, 2, H. 1, Maj-juni 1727",adel,1726,1727,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1726-1727_2_/roa_1726-1727_2__01.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1726-1727_2_/roa_1726-1727_2__01.pdf,https://weburn.kb.se/riks/metadata/46/21799246.html,1726-1727,
roa_1726-1727_2__01,"Sveriges ridderskaps och adels riksdagsprotokoll från och med år 1719. D. 5, 1726-1727, 2, H. 3, Bilagor",adel,1726,1727,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1726-1727_2_/roa_1726-1727_2__01.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1726-1727_2_/roa_1726-1727_2__01.pdf,https://weburn.kb.se/riks/metadata/48/21799248.html,1726-1727,
roa_1731___02,"Sveriges ridderskaps och adels riksdagsprotokoll från och med år 1719. D. 6, 1731, H. 2, Bilagor",adel,1726,1727,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1731__/roa_1731___02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1726-1727_2_/roa_1726-1727_2__02.pdf,https://weburn.kb.se/riks/metadata/50/21799250.html,1726-1727,
bn_1731-1734___03,"Bondeståndets riksdagsprotokoll. 2, 1731-1734",bonder,1731,1734,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1731-1734__/bn_1731-1734___03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1731-1734__/bn_1731-1734___01.pdf,https://weburn.kb.se/riks/metadata/27/21798727.html,1731-1734,
bg_1731___02,"Borgarståndets riksdagsprotokoll från frihetstidens början. 4, 1731",borgare,1731,1731,https://weburn.kb.se/riks/ståndsriksdagen/xml/bg_1731__/bg_1731___02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1731__/bg_1731___01.pdf,https://weburn.kb.se/riks/metadata/21/21797821.html,1731,
rda_1731-1734___02,"Svenska riksdagsakter jämte andra handlingar som höra till statsförfattningens historia. Ser. 2, Tidehvarfet 1719-1800, D. 3. Afd. 1, 1731-1734 / utgifven af Riksarkivet genom Theodor Westrin",adel,1731,1734,https://weburn.kb.se/riks/ståndsriksdagen/xml/rda_1731-1734__/rda_1731-1734___02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/rda_1731-1734__/rda_1731-1734___01.pdf,https://weburn.kb.se/riks/metadata/76/21799176.html,1731-1734,
roa_1731___02,"Sveriges ridderskaps och adels riksdagsprotokoll från och med år 1719. D. 6, 1731, H. 1, 1731 års riksdags protokoll",adel,1731,1731,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1731__/roa_1731___02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1731__/roa_1731___01.pdf,https://weburn.kb.se/riks/metadata/51/21799251.html,1731,
roa_1734_2_,"Sveriges ridderskaps och adels riksdagsprotokoll från och med år 1719. D. 8, 1734, H. 2, Bilagor",adel,1731,1731,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1734_2_/roa_1734_2_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1731__/roa_1731___03.pdf,https://weburn.kb.se/riks/metadata/53/21799253.html,1731,
bg_1734___02,"Borgarståndets riksdagsprotokoll från frihetstidens början. 5, 1734",borgare,1734,1734,https://weburn.kb.se/riks/ståndsriksdagen/xml/bg_1734__/bg_1734___02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1734__/bg_1734___01.pdf,https://weburn.kb.se/riks/metadata/22/21797822.html,1734,
pr_1734___03,"Prästeståndets riksdagsprotokoll: på Riksdagens uppdrag ... 8, 1734 / utg. av Axel Norberg",praster,1734,1734,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1734__/pr_1734___03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1734__/pr_1734___01.pdf,https://weburn.kb.se/riks/metadata/24/21798924.html,1734,
rda_1734__,"Svenska riksdagsakter jämte andra handlingar som höra till statsförfattningens historia. Ser. 2, Tidehvarfet 1719-1800, D. 3. Afd. 2, 1734 / utgifven af Riksarkivet genom Theodor Westrin",adel,1734,1734,https://weburn.kb.se/riks/ståndsriksdagen/xml/rda_1734__/rda_1734__.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/rda_1734__/rda_1734__.pdf,https://weburn.kb.se/riks/metadata/77/21799177.html,1734,
roa_1734_1_,"Sveriges ridderskaps och adels riksdagsprotokoll från och med år 1719. D. 7, 1734, 1: 17 maj-31 oktober, 1",adel,1734,1734,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1734_1_/roa_1734_1_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1734_1_/roa_1734_1_.pdf,https://weburn.kb.se/riks/metadata/55/21799255.html,1734,
roa_1734_2_,"Sveriges ridderskaps och adels riksdagsprotokoll från och med år 1719. D. 8, 1734, 2, H. 1, 1734 års riksdagsprotokoll (nov.-dec.)",adel,1734,1734,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1734_2_/roa_1734_2_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1734_2_/roa_1734_2_.pdf,https://weburn.kb.se/riks/metadata/56/21799256.html,1734,
rdbesl_1734__,"Sweriges rikes ständers beslut, giordt, samtyckt och förafskiedadt på den allmenna riks-dagen som slöts i Stockholm den 14. decembr. 1734. Cum gratia & privilegio s:æ r:æ maj:tis. Stockholm, uti thet kongl. boktryckeriet, hos Joh. Henr. Werner, directeur öfwer alla boktryckerien i riket.",riksdagsbeslut,1734,1734,https://weburn.kb.se/riks/ståndsriksdagen/xml/rdbesl_1734__/rdbesl_1734__.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/rdbesl_1734__/rdbesl_1734__.pdf,https://weburn.kb.se/riks/metadata/79/21799179.html,1734,
bn_1738-1739___02,"Bondeståndets riksdagsprotokoll. 3, 1738-1739",bonder,1738,1739,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1738-1739__/bn_1738-1739___02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1738-1739__/bn_1738-1739___01.pdf,https://weburn.kb.se/riks/metadata/29/21798729.html,1738-1739,
bg_1738-1739___03,"Borgarståndets riksdagsprotokoll från frihetstidens början. 6, 1738-1739",borgare,1738,1739,https://weburn.kb.se/riks/ståndsriksdagen/xml/bg_1738-1739__/bg_1738-1739___03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1738-1739__/bg_1738-1739___01.pdf,https://weburn.kb.se/riks/metadata/23/21797823.html,1738-1739,
pr_1738-1739___04,"Prästeståndets riksdagsprotokoll: på Riksdagens uppdrag ... 9, 1738-1739 / utgivna av Axel Norberg",praster,1738,1739,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1738-1739__/pr_1738-1739___04.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1738-1739__/pr_1738-1739___01.pdf,https://weburn.kb.se/riks/metadata/26/21798926.html,1738-1739,
roa_1738-1739_2_,"Sveriges ridderskaps och adels riksdagsprotokoll från och med år 1719. D. 10, 1738-1739, 2: 4 oktober 1738-14 februari 1739",adel,1738,1739,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1738-1739_2_/roa_1738-1739_2_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1738-1739_2_/roa_1738-1739_2_.pdf,https://weburn.kb.se/riks/metadata/61/21799261.html,1738-1739,
roa_1738-1739_3_,"Sveriges ridderskaps och adels riksdagsprotokoll från och med år 1719. D. 11, 1738-1739, 3: 17 februari-26 april 1739",adel,1738,1739,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1738-1739_3_/roa_1738-1739_3_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1738-1739_3_/roa_1738-1739_3_.pdf,https://weburn.kb.se/riks/metadata/63/21799263.html,1738-1739,
roa_1738-1739_1_,"Sveriges ridderskaps och adels riksdagsprotokoll från och med år 1719. D. 9, 1738-1739, 1: maj-september 1738",adel,1738,1739,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1738-1739_1_/roa_1738-1739_1_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1738-1739_1_/roa_1738-1739_1_.pdf,https://weburn.kb.se/riks/metadata/59/21799259.html,1738-1739,
rdbesl_1739__,"Sweriges rikes ständers beslut, giordt, samtyckt och för afskiedat på then allmenna riks-dagen som slöts i Stockholm then 18. aprilis 1739.",riksdagsbeslut,1739,1739,https://weburn.kb.se/riks/ståndsriksdagen/xml/rdbesl_1739__/rdbesl_1739__.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/rdbesl_1739__/rdbesl_1739__.pdf,https://weburn.kb.se/riks/metadata/81/21799181.html,1739,
bn_1740-1741___02,"Bondeståndets riksdagsprotokoll. 4, 1740-1741",bonder,1740,1741,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1740-1741__/bn_1740-1741___02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1740-1741__/bn_1740-1741___01.pdf,https://weburn.kb.se/riks/metadata/30/21798730.html,1740-1741,
bg_1740-1741_2_,"Borgarståndets riksdagsprotokoll från frihetstidens början. 7, 1740-1741, 1, Protokoll",borgare,1740,1741,https://weburn.kb.se/riks/ståndsriksdagen/xml/bg_1740-1741_2_/bg_1740-1741_2_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1740-1741_1_/bg_1740-1741_1__01.pdf,https://weburn.kb.se/riks/metadata/26/21797826.html,1740-1741,
pr_1740-1741___02,"Prästeståndets riksdagsprotokoll: på Riksdagens uppdrag ... 10, 1740-1741 / utgivna av Riksdagens förvaltningskontor genom Stefan Lundhem",praster,1740,1741,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1740-1741__/pr_1740-1741___02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1740-1741__/pr_1740-1741___01.pdf,https://weburn.kb.se/riks/metadata/31/21798931.html,1740-1741,
roa_1740-1741___02,"Sveriges ridderskaps och adels riksdagsprotokoll från och med år 1719. D. 12, 1740-1741",adel,1740,1741,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1740-1741__/roa_1740-1741___02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1740-1741__/roa_1740-1741___01.pdf,https://weburn.kb.se/riks/metadata/65/21799265.html,1740-1741,
rdbesl_1741__,"Sweriges rikes ständers beslut, giordt, samtyckt och förafskiedat på then allmänna riks-dagen som slöts i Stockholm then 22. augusti 1741. Cum gratia & privilegio s:æ r:æ maj:tis. Stockholm, tryckt uti kongl. tryckeriet, hos directeuren: Pet. Momma.",riksdagsbeslut,1741,1741,https://weburn.kb.se/riks/ståndsriksdagen/xml/rdbesl_1741__/rdbesl_1741__.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/rdbesl_1741__/rdbesl_1741__.pdf,https://weburn.kb.se/riks/metadata/82/21799182.html,1741,
bn_1742-1743___03,"Bondeståndets riksdagsprotokoll. 5, 1742-1743",bonder,1742,1743,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1742-1743__/bn_1742-1743___03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1742-1743__/bn_1742-1743___01.pdf,https://weburn.kb.se/riks/metadata/32/21798732.html,1742-1743,
bg_1742-1743_1__02,"Borgarståndets riksdagsprotokoll från frihetstidens början. 8, 1742-1743, 1, Protokoll 21/8 1742-14/5 1743",borgare,1742,1743,https://weburn.kb.se/riks/ståndsriksdagen/xml/bg_1742-1743_1_/bg_1742-1743_1__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1742-1743_1_/bg_1742-1743_1__01.pdf,https://weburn.kb.se/riks/metadata/28/21797828.html,1742-1743,
bg_1742-1743_2__02,"Borgarståndets riksdagsprotokoll från frihetstidens början. 8, 1742-1743, 2, Protokoll 18/5 1743-26/9 1743. Bilagor och register",borgare,1742,1743,https://weburn.kb.se/riks/ståndsriksdagen/xml/bg_1742-1743_2_/bg_1742-1743_2__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1742-1743_2_/bg_1742-1743_2__01.pdf,https://weburn.kb.se/riks/metadata/29/21797829.html,1742-1743,
pr_1742-1743___03,"Prästeståndets riksdagsprotokoll: på Riksdagens uppdrag ... 11, 1742-1743 / utgivna av Riksdagens förvaltningskontor genom Börje Bergfeldt",praster,1742,1743,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1742-1743__/pr_1742-1743___03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1742-1743__/pr_1742-1743___01.pdf,https://weburn.kb.se/riks/metadata/32/21798932.html,1742-1743,
roa_1742-1743_1__03,"Sveriges ridderskaps och adels riksdagsprotokoll från och med år 1719. D. 13, 23 augusti 1742-april 1743",adel,1742,1743,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1742-1743_1_/roa_1742-1743_1__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1742-1743_1_/roa_1742-1743_1__01.pdf,https://weburn.kb.se/riks/metadata/66/21799266.html,1742-1743,
roa_1742-1743_2__03,"Sveriges ridderskaps och adels riksdagsprotokoll från och med år 1719. D. 14, 4 maj-16 september 1743",adel,1742,1743,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1742-1743_2_/roa_1742-1743_2__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1742-1743_2_/roa_1742-1743_2__01.pdf,https://weburn.kb.se/riks/metadata/68/21799268.html,1742-1743,
rdbesl_1743__,"Sweriges rikes ständers beslut, giordt, samtykt och förafskiedat på then almänna riks-dagen som slöts i Stockholm then 12. september 1743. Cum gratia & privilegio s:æ r:æ maj:tis. Stockholm, tryckt uti kongl. tryckeriet, hos directeuren: Pet. Momma.",riksdagsbeslut,1743,1743,https://weburn.kb.se/riks/ståndsriksdagen/xml/rdbesl_1743__/rdbesl_1743__.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/rdbesl_1743__/rdbesl_1743__.pdf,https://weburn.kb.se/riks/metadata/83/21799183.html,1743,
bn_1746-1747___04,"Bondeståndets riksdagsprotokoll. 6, 1746-1747",bonder,1746,1747,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1746-1747__/bn_1746-1747___04.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1746-1747__/bn_1746-1747___01.pdf,https://weburn.kb.se/riks/metadata/35/21798735.html,1746-1747,
bg_1746-1747____1_1_02,"Borgarståndets riksdagsprotokoll. på Riksdagens uppdrag utgivna av Riksdagsförvaltningen genom Börje Bergfeldt. 9:1, 1746-1747, D. 1",borgare,1746,1747,https://weburn.kb.se/riks/ståndsriksdagen/xml/bg_1746-1747____1_1/bg_1746-1747____1_1_02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1746-1747____1_1/bg_1746-1747____1_1_01.pdf,https://weburn.kb.se/riks/metadata/bl/3ddt3cxz19pktcbl.html,1746-1747,
bg_1746-1747____reg,"Borgarståndets riksdagsprotokoll. på Riksdagens uppdrag utgivna av Riksdagsförvaltningen genom Börje Bergfeldt. 9:2, 1746-1747, D. 2",borgare,1746,1747,https://weburn.kb.se/riks/ståndsriksdagen/xml/bg_1746-1747____2_1/bg_1746-1747____reg.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1746-1747____2_1/bg_1746-1747____2_1_01.pdf,https://weburn.kb.se/riks/metadata/qd/7jjz8t105jrv2rqd.html,1746-1747,
,"Prästeståndets riksdagsprotokoll 12, 1746-1747, på Riksdagens uppdrag utgivna av Riksdagsförvaltningen genom Nina Sjöberg",okant,1746,1747,,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1746-1747/pr_1746-1747.pdf,https://weburn.kb.se/riks/metadata/42/22614142.html,1746-1747,ingen-xml-hittad
roa_1746-1747_1_,"Sveriges ridderskaps och adels riksdagsprotokoll från och med år 1719. D. 15, 22 september 1746-april 1747",adel,1746,1747,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1746-1747_1_/roa_1746-1747_1_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1746-1747_1_/roa_1746-1747_1_.pdf,https://weburn.kb.se/riks/metadata/70/21799270.html,1746-1747,
roa_1746-1747_2_,"Sveriges ridderskaps och adels riksdagsprotokoll från och med år 1719. D. 16, Maj-oktober 1747",adel,1746,1747,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1746-1747_2_/roa_1746-1747_2_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1746-1747_2_/roa_1746-1747_2_.pdf,https://weburn.kb.se/riks/metadata/72/21799272.html,1746-1747,
roa_1746-1747_3_,"Sveriges ridderskaps och adels riksdagsprotokoll från och med år 1719. D. 17, November-december 1747",adel,1746,1747,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1746-1747_3_/roa_1746-1747_3_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1746-1747_3_/roa_1746-1747_3_.pdf,https://weburn.kb.se/riks/metadata/73/21799273.html,1746-1747,
rdbesl_1747__,"Sweriges rikes ständers beslut, giordt, samtykt och förafskiedat på then almänna riks-dagen som slöts i Stockholm then 14. december år 1747. Cum gratia & privilegio s:æ r:æ maj:tis. Stockholm, tryckt uti kongl. tryckeriet, hos directeuren: Pet. Momma.",riksdagsbeslut,1747,1747,https://weburn.kb.se/riks/ståndsriksdagen/xml/rdbesl_1747__/rdbesl_1747__.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/rdbesl_1747__/rdbesl_1747__.pdf,https://weburn.kb.se/riks/metadata/84/21799184.html,1747,
bn_1751-1756___04,"Bondeståndets riksdagsprotokoll. 7, 1751-1756",bonder,1751,1756,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1751-1756__/bn_1751-1756___04.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1751-1756__/bn_1751-1756___01.pdf,https://weburn.kb.se/riks/metadata/38/21798738.html,1751-1756,
bg_1751-1752____reg,"Borgarståndets riksdagsprotokoll  10 1751-1752, på Riksdagens uppdrag utgivna av Riksdagsförvaltningen genom Nina Sjöberg",borgare,1751,1752,https://weburn.kb.se/riks/ståndsriksdagen/xml/bg_1751-1752____1_1/bg_1751-1752____reg.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1751-1752____1_1/bg_1751-1752____1_1_01.pdf,https://weburn.kb.se/riks/metadata/6g/fqq5d6zbcrcnff6g.html,1751-1752,
,"Prästeståndets riksdagsprotokoll 13, 1751-1752, på Riksdagens uppdrag utgivna av Riksdagsförvaltningen genom Nina Sjöberg",okant,1751,1752,,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1751-1752/pr_1751-1752.pdf,https://weburn.kb.se/riks/metadata/55/22614155.html,1751-1752,ingen-xml-hittad
roa_1751-1752__,"Sveriges ridderskaps och adels riksdagsprotokoll från och med år 1719. D. 18, 1751-1752",adel,1751,1752,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1751-1752__/roa_1751-1752__.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1751-1752__/roa_1751-1752__.pdf,https://weburn.kb.se/riks/metadata/75/21799275.html,1751-1752,
rdbesl_1752__,"Sweriges rikes ständers beslut, giordt, samtyckt och förafskedat på then almänna riks-dagen, som slöts i Stockholm then 4. junii år 1752. Cum gratia & privilegio s. r. maj:tis. Stockholm, tryckt uti kongl. tryckeriet, hos directeuren Pet. Momma.",riksdagsbeslut,1752,1752,https://weburn.kb.se/riks/ståndsriksdagen/xml/rdbesl_1752__/rdbesl_1752__.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/rdbesl_1752__/rdbesl_1752__.pdf,https://weburn.kb.se/riks/metadata/85/21799185.html,1752,
,"Borgarståndets riksdagsprotokoll på Riksdagens uppdrag utgivna av Riksdagsförvaltningen genom Nina Sjöberg. 11, 1755-1756. D. 1-2",okant,1755,1756,,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1755-1756_01/bg_1755-1756_01.pdf,https://weburn.kb.se/riks/metadata/74/22614174.html,1755-1756,ingen-xml-hittad
,"Prästeståndets riksdagsprotokoll 14, 1755-1756. D. 1, på Riksdagens uppdrag utgivna av Riksdagsförvaltningen genom Nina Sjöberg",okant,1755,1756,,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1755-1756_01/pr_1755-1756_01.pdf,https://weburn.kb.se/riks/metadata/62/22614162.html,1755-1756,ingen-xml-hittad
,"Prästeståndets riksdagsprotokoll 14, 1755-1756. D. 2, på Riksdagens uppdrag utgivna av Riksdagsförvaltningen genom Nina Sjöberg",okant,1755,1756,,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1755-1756_02/pr_1755-1756_02.pdf,https://weburn.kb.se/riks/metadata/67/22614167.html,1755-1756,ingen-xml-hittad
roa_1755-1756__,"Sveriges ridderskaps och adels riksdagsprotokoll från och med år 1719. D. 19, 1755-1756, 1: 17 oktober-20 november 1755",adel,1755,1756,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1755-1756__/roa_1755-1756__.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1755-1756__/roa_1755-1756__.pdf,https://weburn.kb.se/riks/metadata/77/21799277.html,1755-1756,
rdbesl_1756__,"Sweriges rikes ständers beslut, giordt, samtyckt och förafskedat på then almänna riks dagen, som slöts i Stockholm then 21 octobris år 1756. Cum gratia & privilegio s. r. maj:tis. Stockholm, tryckt uti kongl. tryckeriet, hos directeuren: Pet. Momma.",riksdagsbeslut,1756,1756,https://weburn.kb.se/riks/ståndsriksdagen/xml/rdbesl_1756__/rdbesl_1756__.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/rdbesl_1756__/rdbesl_1756__.pdf,https://weburn.kb.se/riks/metadata/86/21799186.html,1756,
bn_1760-1762_1__03,"Bondeståndets riksdagsprotokoll. 8, 1760-1762, 1: 16 oktober 1760 - 29 oktober 1761",bonder,1760,1762,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1760-1762_1_/bn_1760-1762_1__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1760-1762_1_/bn_1760-1762_1__01.pdf,https://weburn.kb.se/riks/metadata/41/21798741.html,1760-1762,
bn_1760-1762_2__03,"Bondeståndets riksdagsprotokoll. 9, 1760-1762, 2, 2 november 1761 - 23 juni 1762",bonder,1760,1762,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1760-1762_2_/bn_1760-1762_2__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1760-1762_2_/bn_1760-1762_2__01.pdf,https://weburn.kb.se/riks/metadata/43/21798743.html,1760-1762,
,Borgarståndets riksdagsprotokoll. 12 1760-1762 Del 1. 15 oktober 1760-9 juli 1761 / på Riksdagens uppdrag utgivna av Riksdagsförvaltningen genom Olof Holm.,okant,1760,1762,,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1760-1762/bg_1760-1762_1.pdf,https://weburn.kb.se/riks/metadata/zh/7kb9z1mt58jm2bzh.html,1760-1762,ingen-xml-hittad
,Borgarståndets riksdagsprotokoll. 12 1760-1762 Del 2 10 juli 1761-1 mars 1762 / på Riksdagens uppdrag utgivna av Riksdagsförvaltningen genom Olof Holm.,okant,1760,1762,,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1760-1762/bg_1760-1762_2.pdf,https://weburn.kb.se/riks/metadata/9c/cpgf5pjf9c3vpf9c.html,1760-1762,ingen-xml-hittad
,"Borgarståndets riksdagsprotokoll. 12 1760-1762 Del 3. 6 mars-13 juli 1762, bilagor, register / på Riksdagens uppdrag utgivna av Riksdagsförvaltningen genom Olof Holm.",okant,1760,1762,,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1760-1762/bg_1760-1762_3.pdf,https://weburn.kb.se/riks/metadata/wn/6j9817tq4g8n5lwn.html,1760-1762,ingen-xml-hittad
,"Prästeståndets riksdagsprotokoll. 15, 1760-1762, Del 1, 16 oktober 1760-25 september 1761. på Riksdagens uppdrag utgivna av Riksdagsförvaltningen genom Olof Holm.",okant,1760,1762,,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1760-1762/pr_1760-1762_1.pdf,https://weburn.kb.se/riks/metadata/6t/3f650nwl1nt54h6t.html,1760-1762,ingen-xml-hittad
,"Prästeståndets riksdagsprotokoll. 15, 1760-1762, Del 2, 30 september 1761-22 juni 1762, bilagor, register. på Riksdagens uppdrag utgivna av Riksdagsförvaltningen genom Olof Holm.",okant,1760,1762,,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1760-1762/pr_1760-1762_2.pdf,https://weburn.kb.se/riks/metadata/dn/z922w1mswcz8r7dn.html,1760-1762,ingen-xml-hittad
roa_1760-1762_1__02,"Sveriges ridderskaps och adels riksdagsprotokoll från och med år 1719. D. 20, 1760-1762, 1: 20 oktober 1760-2 april 1761",adel,1760,1762,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1760-1762_1_/roa_1760-1762_1__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1760-1762_1_/roa_1760-1762_1__01.pdf,https://weburn.kb.se/riks/metadata/79/21799279.html,1760-1762,
roa_1760-1762_2_,"Sveriges ridderskaps och adels riksdagsprotokoll från och med år 1719. D. 21, 1760-1762, 2: 6 april-20 augusti 1761",adel,1760,1762,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1760-1762_2_/roa_1760-1762_2_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1760-1762_2_/roa_1760-1762_2_.pdf,https://weburn.kb.se/riks/metadata/81/21799281.html,1760-1762,
